...1,doc_text,doc_type,doc_number,doc_name,year,country,cow_code,cow_alpha
43319,"conflict surrounding territory, religion, race, etc. **Chart 1-1. Major Regions of Conflict**  In Europe, tensions are mounting between Russia and  the West (the United States and EU) in a geopolitical  conflict over Ukraine. The Ukrainian government **Syria**  decided not to conclude the trade agreement with the **Israel**  EU in November 2013, which brought large-scale  demonstrations against the government and resulted in **Somalia**  the resignation of the Yanukovych government in  February 2014. In March 2014, separatists pressed ahead  with a referendum on the secession of the Crimean  Peninsula, which was consequently annexed by Russia.  The annexation of Crimea by Russia triggered  **Ukraine**  **Syria**  **Iraq**  **Afghanistan** **Israel**  **Sudan**  **Somalia**  **South Sudan**  sanctions, notably by the United States and the EU, against Russia. Subsequent to the  Crimean Peninsula annexation, eastern parts of Ukraine joined the movement of secession,  leading to battles between Ukrainian government forces and pro-Russian rebels. The two  sides reached a cease-fire agreement in September 2014 in Minsk; however, the agreement  still harbors the seeds of instability as sporadic battles continue on.  Various conflicts and disputes continue in the Middle East. Three years after the U.S.  military declared the end of war and retreated from Iraq in 2011, the nation is suffering a  civil war that is growing more intense between government forces and the Islamic State of  Iraq and the Levant (ISIL), militant Islamic extremists. The Iraqi government formally asked  the United States to conduct air raids against the ISIL. The international community, with the  United States at the center, began to launch air raids on the ISIL in Iraq in August 2014. The  United States and some Middle East states expanded their range of raids on the ISIL to Syria  in September 2014. Efforts by the international community to avert bloodshed in the Syrian  civil war continue. The Syrian government agreed to abandon chemical weapons, which led  to the Geneva II Conference on Syria in January 2014 between the Syrian government and  the rebels (the National Coalition for Syrian Revolutionary and Opposition Forces). However,  the conference yielded no tangible results and reached an impasse. Amidst the stalled  Israeli–Palestinian peace talks, the “kidnapping and murder of three Israeli teenagers” in  June and July of 2014 triggered armed conflicts in the Gaza Strip. Both sides agreed to a  cease-fire in August 2014 with active mediation efforts by the international community,  including the United States and Egypt. However, it appears that their disputes may be  rekindled.  In East Asia, territorial disputes over the South China Sea and the East China Sea have  surfaced as factors of security instability. The parties to the disputes dispatched naval vessels  and fighters into the disputed areas and conducted military exercises, causing tensions to",page,11,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43320,"escalate. The Philippines requested arbitration on the South China Sea from the International  Tribunal for the Law of the Sea in January 2014. In May, ASEAN[2] Foreign Ministers  expressed concern over the territorial disputes in the South China Sea and urged disputing  parties to refrain from aggressive actions.  In Afghanistan, the anti-terror war carried out by the NATO[3]-led International Security  Assistance Force (ISAF)[4] is in its final stage. NATO leaders gathered for the 2010 Lisbon  summit agreed to transfer the responsibility of maintaining public order to the Afghan  government no later than the end of 2014. The transfer has been in process since June 2013.  Since July 2010, the ROK government dispatched a Provincial Reconstruction Team (PRT)  and the Ashena Unit, whose mission was to protect the PRT, to Afghanistan to support  post-war reconstruction. The mission was successful, and all of the dispatched forces  returned in June 2014.  In Africa, disputes in various forms have instigated political and social instability. The  Jasmine Revolution that began in Tunisia in North Africa in December 2010 resulted in  regime changes in Egypt and Libya. Still, chaotic situations continue. In South Sudan, which  became independent in July 2011, conflicts among tribes have evolved into a civil war,  causing the international community to strengthen its efforts to put it to an end. The  Intergovernmental Authority on Development (IGAD)[5] began mediation in peace talks in  January 2014, and in May, the UN deployed an additional 5,000 troops to join the existing  7,000 to support public order. Ethnic conflicts in the Darfur region of Sudan are still  ongoing, and Abyei has become a disputed area with Sudan and South Sudan claiming their  governance over the area. In Somalia, instability persists as concerns over political chaos  remain following a lull in the civil war.  **3. Growing Security Uncertainty due to Proliferation of Transnational Threats**  Security threats have become more multifaceted and security uncertainty in the interna­  tional community has increased due to the proliferation of transnational threats.  Some nations, such as North Korea and Iran, have consistently developed nuclear weapons  and long-range ballistic missiles, posing threats to world peace and security. North Korea  2 Association of South-East Asian Nations  3 North Atlantic Treaty Organization  4 Multinational forces formed with a UN Security Council resolution toward the support of maintenance of public order and post-war  reconstruction in Afghanistan.  5 This is a regional cooperative body to pursue economic stability and development in East Africa and is composed of eight nations,  including Ethiopia, Kenya and Uganda.",page,12,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43321,"launched long-range missiles in December 2012, followed by its third nuclear test in  February 2013. The UN Security Council adopted Resolution 2087[6] and Resolution 2094[7],  which prescribed high-intensity sanctions in response to North Korea’s missile launches and  its third nuclear test. Efforts by the international community to deter Iran’s nuclear  development are still in progress. The five permanent members of the UN Security Council  plus Germany (P5+1) and Iran agreed to the cessation of highly enriched uranium manufac­  turing in exchange for the partial lifting of economic sanctions in November 2013, and have  carried out follow-up negotiations since February 2014. The third Nuclear Security Summit  in The Hague, Netherlands in March 2014 allowed the leaders to discuss not only measures  to prevent the threat of nuclear terrorism, but also the prevention of illegal trade of nuclear  materials, protection of nuclear materials and related facilities, and nuclear safety.  For the past several years, the number of terrorist acts increased sharply in the Middle  East, North Africa, and Southwest Asia due to instabilities in those regions. The Country  Reports on Terrorism 2013 by the U.S. Department of State, released in April 2014, shows  that the number of terrorist attacks in 2013 reached about 9,700, a 43% increase over the  previous year. In particular, the need to strengthen the efforts of individual nations as well as  international cooperation in preparing against terrorism becomes greater considering that  terrorism combined with weapons of mass destruction (WMD) could pose a serious threat to  international security.  Joint measures among the international community are in higher demand as the  perpetrators of cyber-attacks have become organized and started targeting nations beyond  their previous targets such as individuals and enterprises, all of which has resulted in  heightened threats from cyber-attacks. The third Global Conference on Cyberspace was  convened in Seoul in October 2013 with participants from 87 nations and 18 international  institutions. The conference provided an opportunity for the participants to discuss ways to  collaborate among nations on cyber security, contributing to the enhancement of the interna­  tional cooperation system against cyber threats.  Securing sea lines of communication (SLOC) from pirates is also one of the important  pending security issues. The international community created the Contact Group on Piracy  6 The UN Security Council adopted this resolution in January 2013 immediately after the launch of a long-range missile by North Korea. It  expanded and strengthened the sanctions against North Korea, expressing the Council’s determination to take significant action in the event of a further provocation by North Korea.  7 The UN Security Council adopted this resolution in March 2013 immediately after North Korea’s third nuclear test. Its key points are the  banning of all new overseas activities by North Korean banks, cracking down on smuggling of bulk cash, and the full interdiction of transfer of goods that would contribute to weapons of mass destruction programs.",page,13,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43322,"off the Coast of Somalia (CGPCS)[8] in order to strengthen counter-piracy cooperation among  nations. Presently, approximately 20 nations have dispatched naval vessels to Somali waters  and the Gulf of Aden. The ROK government also dispatched the Cheonghae Unit to Somali  waters in March 2009, contributing to securing safety in maritime transportation. According  to the International Maritime Bureau (IMB) under the International Chamber of Commerce (ICC), the number of piracy activities decreased to 264 in 2013 compared to 297 in 2012.  Large-scale natural disasters such as earthquakes and tsunamis, together with infectious  diseases like the Ebola virus disease, have emerged as new security issues which warrant  joint effort from the international community. Typhoon Haiyan caused extensive damages to  the Philippines in November 2013. The international community sent rescue teams and aid  supplies to support recovery. The ROK government dispatched the Araw Contingent to the  Philippines to carry out reconstruction missions, including building restoration and medical  aid. West African nations such as Liberia, Sierra Leone and Guinea have suffered massive  damages from the Ebola virus. The World Health Organization (WHO) reported that more  than 19,000 people were infected as of December 2014, costing more than 7,500 lives. The  UN Security Council unanimously adopted a resolution to prevent the spread of the Ebola  virus in September 2014. The international community exerts various efforts by providing  not just medical personnel, medicine, and medical equipment, but also treatment facilities  and economic aid. The ROK government also sent medical personnel as part of humanitarian  assistance, thereby actively participating in the efforts of the international community.  **4. Various Threats against Security**  As interdependency among nations continues to grow as a result of globalization and  informatization, the possibility of cooperation among nations as well as the chances of  friction and conflicts also grow. The economy is at the forefront of such aspects. Imbalances  in economic development among different regions and nations have been aggravated. The  financial and fiscal crisis of one nation spills over to other nations and the international  community as a whole, magnifying the instability of the global economy. The instability of  the global economy combines with other problems such as poverty, exhaustion of resources,  terrorism, climate change, pollution and massive disasters, which affects the security of  individual nations.  8 Established to eliminate pirates in January 2009 by the U.S. Security Council Resolution 1851 and participated in by 60 nations,  including Somalia and other neighboring countries (Kenya, Yemen, Seychelles, Tanzania), major nations with interests (the ROK, U.S., China, Japan, UK, Russia, France), etc. Thirty international organizations and international maritime associations such as the UN, EU, International Maritime Organization and NATO are also participants.",page,14,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43323,"In the future, while traditional war still persists, various new forms of war will emerge as  technology develops and the possibility of small-scale war and local conflict increases.  Powerful states will conduct war in the form of information and technology warfare using  high-tech weapons to make long-range precision strikes and stealth attacks to keep casualties  to a minimum. Weak states and non-state actors will engage in war by utilizing combinations  of terrorism, asymmetric warfare, ideological war, and psychological war to overcome  relative gaps in military power. The future domains of war will include outer space and  cyberspace, with a mixture of kinetic warfare using military forces and non-kinetic warfare  such as cyber warfare.",page,15,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43324,"**Section 2 Security Environment of** **Northeast Asia**  In Northeast Asia the so-called “Asia’s Paradox” has been in place in which economic interdependency  grows without a commensurate level of advancement in security cooperation. Individual nations intend to  increase their influence and continue an arms race. With the United States presently maintaining military  superiority, China, Japan and Russia have strengthened their military power, focusing on naval and air  forces. The “Rebalance to the Asia-Pacific Region” strategy of the United States and the rise of China will  make their bilateral relations of cooperation and competition a key variable in the security order of North­  east Asia.  **1. Deepening Asia’s Paradox**  In Northeast Asia, the so-called “Asia’s Paradox” has continued, in which deepening  economic cooperation and interdependency is not met with a commensurate level of  advancement in security cooperation. Northeast Asia has emerged as the center of the global  economy. The second- and the third-largest economies in the world are located in this region,  and the size of the economies of the ROK, China and Japan combined represent approxi­  mately 23% of the global output. Economic cooperation expands as regional interdependency  deepens and discussion of local economic integration continues. On the other hand, due to  issues of conflicts such as historical perception, territorial rights, and North Korean nuclear  weapons and missiles, security uncertainties have intensified, but without a sufficient level  of security cooperation.  **2. Cooperation and Competition between the U.S. and China**  The direction of the U.S.-China relationship is expected to be the key variable in the  security order in Northeast Asia for a while. The rise of China and the “Rebalance to the  Asia-Pacific Region” strategy of the United States will make their strategic cooperation and  competition the most important factor in determining the stability of security in the region.  The United States and China will in general maintain strategic cooperative relations, sharing",page,16,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43325,"the goal of stability and peace in Northeast Asia. However, in the case that there are any  collisions of core national interests between them, conflicts could deepen.  As the dual relationship of strategic cooperation and competition between the United States  and China continues while Japan and Russia join the race toward increasing their national  interests and influence, instability and uncertainty are likely to intensify. Neighboring  countries increase their influence by bolstering military power, strengthening alliances and  cooperative relations, and taking the initiative in multilateral talks. As a result, an arms race  in the region is expected to grow further.  **3. Increasing Influence and Arms Race in the Region**   While the United States maintains its military superiority in Northeast Asia, China, Japan  and Russia have vied to build up their own military strengths, centering on naval and air  forces. In particular, competition among the nations in the region over outer space has grown  fierce. Chart 1-2 summarizes the military strength of the four nations surrounding the  Korean Peninsula.  **Chart 1-2. Military Strengths of the Four Major Powers Surrounding the Korean Peninsula**  **Russia**  Number of Troops: Approx. 845,000 Key Weapon Systems: ‌One aircraft carrier, 64 submarines, 1,320 fighters and bombers Defense Budget: USD 68.2 Bn. Force Buildup: ‌Nuclear capability enhancement, development of stealth fighters and new missiles, creating the Arctic Joint Strategic Command, strengthening of space capabilities  **Japan**  **China** Number of Troops: Approx. 247,000  Key Weapon Systems: ‌Six Aegis ships, 18 submarines,  Number of Troops: Approx. 2,333,000 **East Sea** 340 fighters and bombers Key Weapon Systems: ‌One aircraft carrier, 70 submarines, Defense Budget: USD 51 Bn. 1,859 fighters and bombers Force Buildup: ‌Introduction of F-35, early warning aircraft, Defense Budget: USD 112.2 Bn. and long-endurance UAVs, additional introduction Force Buildup: ‌New strategic missiles, nuclear attack submarines, and aircraft carrier, **West Sea** of Aegis ships, development of new frigates strengthening of space capabilities  **South Sea**  **U.S.**  Number of Troops: Approx. 1,492,000 Key Weapon Systems: ‌10 aircraft carriers, 72 submarines, 2,224 fighters and bombers Defense Budget: USD 600.4 Bn. Force Buildup: ‌Deployment of 60% of its naval and air forces in Asia Pacific in progress, strengthening of missile defense system within the region   *[ ‌Sources: ][The Military Balance 2014][ (The International Institute for Strategic Studies, February 2014), ][Defense of Japan (Annual White ]  _Paper) (2014) and others (defense budgets are for 2013.)_  *[ Number of fighters and bombers includes naval aircraft. Number of submarines includes strategic nuclear submarines.]",page,17,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43326,"**| The United States | The United States seeks a solution to carry out its “Rebalance to the**  Asia-Pacific Region” strategy successfully while reducing its defense budget. It has reduced  the size of its military, mainly the ground forces, while enhancing its long-distance power  projection ability, in the course of strengthening its military forces in the Asia-Pacific region  and cooperation with its alliances and partners. In March 2014, the United States released the  Quadrennial Defense Review (QDR)[1] reflecting the end of the wars in Iraq and Afghanistan  and the large-scale defense budget reduction. The Review presented defending the homeland,  building global security, power projection, and decisive victory as the core principles of its  national defense strategy.  In order to effectively respond to the Anti-Access and Area Denial (A2/AD)[2] strategy of  China, the United States has developed new concepts of operations, including the Air-Sea  Battle.[3] For that purpose, the United States has continued to build its naval and air force  strengths in the Asia-Pacific region.  The Army is reorganized in such a way as to conduct operations anywhere in the world  and remain prepared with high-level training and modernization. The number of regular  army service members will be reduced to 440,000-450,000 from 570,000, the maximum size  during wartime; however, special combat forces will be strengthened.  The Navy has consistently built on its strengths to satisfy its future strategic environment.  It plans to increase the number of vessels and deploy 60% of all naval vessels, including a  maximum of six aircraft carriers, to the Asia Pacific by 2020. Accordingly, the number of  vessels in the Asia Pacific will increase to 58 in 2015 and 67 in 2020 from 51 in 2014. The  Marine Corps will be reduced in size to 182,000 troops.  The Air Force is concentrating on securing next-generation fighters, aerial refueling  tankers, transport aircraft and long-range stealth bombers. In response to threats that are  becoming more sophisticated and precise, the Air Force is also focusing on the development  of avionics, weapon load, and tactics and training.  The United States will work toward strengthening security cooperation with its regional  alliances by 2023 and partners to carry out the “Rebalance to the Asia-Pacific Region”  strategy. With Japan, the United States is in pursuit of revising the Guidelines for U.S.-Japan  Defense Cooperation. It is also increasing its alliance cooperation with the ROK in various  areas to increase combined defense capabilities. The United States has rotated its marine  1 QDR is a document issued every four years starting from 1997 by the U.S. Department of Defense, pursuant to the National Defense  Authorization Act (NDAA), to report to the Congress on military operational plans and strategies.  2 This is a concept developed to block U.S. intervention after the break-out of the U.S.-China conflict over the Taiwan Strait in 1996.  -  Anti-Access (A2): Blocking the U.S. military access into the operation area  -  Area Denial (AD): Denial of free military actions by the U.S. military within the operation area  3 This is a joint operations concept to neutralize China’s A2/AD attempts by forming a systematic and converged military management  and development of the U.S. naval and air forces.",page,18,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43327,"forces in Darwin, Australia and concluded the Enhanced Defense Cooperation Agreement  with the Philippines in April 2014, which addresses the access and usage of local military  bases and facilities by the U.S. military. In Singapore, the United States plans to rotate up to  four littoral combat ships.  **| Japan | Japan established the National Security Council in December 2013 as the control**  tower for its diplomacy and security. It also set up the National Security Strategy in which it  presented Japan’s strategic guideline toward strengthening and expanding the nation’s role in  the international community and the concept of “proactive pacifism.”[4] In July 2014, the  Japanese government reinterpreted its constitution in such a way that Japan could exercise its  right of collective self-defense. In order to use the Self-Defense Forces against non-kinetic  infringements on disputed islands and contribute to international peacekeeping activities, it  took measures to expand the range of rear operations and use of arms. To extend the role of  the Self-Defense Forces, the Japanese government makes efforts to revise the Guidelines for  U.S.-Japan Defense Cooperation.  In December 2013, Japan released the National Defense Program Guidelines[5] and the  Mid-Term Defense Program[6] and presented the concept of a “dynamic joint defense force.”  The dynamic joint defense force refers to a concept that is designed to respond to major  security threats: China’s military build-up and North Korea’s nuclear and missile programs.  Based on this concept, Japan intensifies its preparedness and military capabilities around the  islands in the southern part of the Japanese Archipelago. Japan strengthens not only the  U.S.-Japan alliance but also cooperation with the ROK, Australia and India.  The Ground Self-Defense Force has deployed the Coastal Surveillance Unit around the  Senkaku Islands (also known as the Diaoyu Islands) to monitor the area and is in the process  of creating the Amphibious Rapid Deployment Brigade to be in charge of amphibious  operations. It also plans to establish the Ground Central Command for a prompt and flexible  operation of divisions and brigades, the base unit of operations, and reorganize some  divisions and brigades into “maneuver divisions and brigades” for immediate response to  situations around the island areas.  The Maritime Self-Defense Force has set up a plan to strengthen its capabilities by 2023 by  increasing the number of frigates to 54, including an Izumo-class frigate of 19,500 tons, and   4 This is an initiative whereby Japan plans to proactively contribute to the maintenance and construction of regional and global peace.  Under the initiative, Japan intends to exercise its right of collective self-defense, strengthen cooperation with the international community, increase participation in UN peacekeeping activities, and increase official development assistance (ODA).  5 The guideline contains the defense policy for the next 10 years. It outlines security threat evaluation, defense policy, a basic concept of  defense strengths, the focus and goal of increasing defense strength, etc.  6 The program contains the defense strength enhancement plan for the next five years. It outlines reorganizing of the Ground, Maritime  and Air Self-Defense Forces and the goal of enhancement of military strength.",page,19,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43328,"the number of submarines to 22. To improve defense capabilities against ballistic missiles, it  also plans to increase the number of Aegis ships to eight from the present six. Also,  improvements to existing frigates and transport ships are underway in order to command and  control amphibious operations and deploy and transport troops and supplies.  The Air Self-Defense Force newly established the Airborne Early Warning Group, an early  warning aircraft (E-2C) unit, in Okinawa in April 2014 to strengthen surveillance over the  island areas. To secure air superiority, it set up an additional F-15 fighter unit in Okinawa and  is about to field deploy new early warning aircraft, long-endurance unmanned aerial vehicles (UAVs), vertical takeoff and landing aircraft, new aerial refueling tankers and transport  aircraft, among others.  In an effort to prepare against cyber warfare, Japan established the Cyber Defense Unit  under the Ministry of Defense in March 2014, integrating the cyber warfare functions of the  Ground, Maritime and Air Self-Defense Forces. It also uses its Information Gathering  Satellites to detect signs of attack at an early stage as part of an effort to utilize outer space in  building a dynamic joint defense force. Such efforts contribute to comprehensive response  capabilities in connection with ballistic missile attacks. A special unit in charge of space  surveillance is also planned to be established to use outer space in a stable manner.  Japan has made efforts to extend the role of the Self-Defense Forces. In December 2013, it  dispatched the Maritime Self-Defense Force’s frigates to the CTF-151 combined maritime  forces off Somalia for the first time. Other operations include emergency support activities  such as support for the restoration of typhoon-stricken regions in the Philippines in  November 2013 and the dispatch of Japanese troops in the search efforts for the missing  Malaysian airplane in March 2014.  The Japanese government announced the “Three Principles on Transfer of Defense  Equipment and Technology,” which replaces the “Three Principles on Arms Export” in April  2014 to loosen restrictions on the export of weapons and military equipment. In order to  improve the performance of defense equipment and reduce costs, Japan has actively partic­  ipated in joint international development and production. It has also strengthened the level of  cooperation in the international defense industry in the name of contributing to global peace.  **| China | At the Third Plenum of the 18[th] Central Committee of the Communist Party of**  China in November 2013, China decided to set up the National Security Council to be the  control tower of China’s security policy, and launched the council in January 2014.  In its 2013 Defense White Paper, China made it clear that the goal and mission of its  defense policy is to defend its sovereignty, security and territories to guarantee the peaceful  development of the nation, and to maintain world peace and regional stability. China has  moved fast in developing nuclear weapons and missiles and modernizing naval and air force",page,20,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43329,"capabilities to achieve “victory in local wars under conditions of informatization,”[7] based on  its active defense strategy.  China’s defense spending has been the second-largest in the world next to the United States  since 2009. It has also modified its military system and organization while continuously  pursuing to eradicate corruption to establish discipline in the military.  To meet the strategic demands for maneuver operations and multi-dimensional attack and  defense, the Ground Force has developed army aviation units as well as mechanized and  special operation units. In the process, it has strengthened air-land integration, long-distance  maneuver and rapid response capabilities. In 2013, the Ground Force set up two additional  aviation regiments and two special warfare units. Also, division-class armored mechanized  units are now reorganized into regiment-class units.  The Navy is in pursuit of improving long-distance operation capabilities. In 2013, a total of  18 new surface combatants, including two destroyers, were commissioned. A new strategic  nuclear submarine (the Jin class, Type 094), equipped with JL-2 ballistic missiles with a  range of over 8,000 km, was added, raising the total number of strategic nuclear submarines  to four. The aircraft carrier Liaoning was deployed to the military port in Qingdao in  February 2013 and training is underway for field deployment. In May 2013, the Navy created  a carrier-based aircraft unit for the first time in its history and has systematically trained  pilots since then.  The Air Force develops advanced weapons, including new fighters, ground-to-air missiles,  and radar, in accordance with its strategy of “combined attack and defense.” It has continued  to develop stealth fighters since it successfully completed the test flight of the J-20 stealth  fighter in January 2011 and the first test flight of the lightweight J-31 stealth fighter in  October 2012. Also, air force modernization has been pursued continuously, including the  ongoing research and development of the Y-20 large military transport aircraft and the  integration of the new H-6K long-range strategic bomber into the force.  The 2[nd] Artillery Force controls nuclear and conventional ballistic missiles and focuses on  improving capabilities in relation to strategic threats, nuclear counter-attack and precision  strikes of conventional missiles. In December 2013, it test-launched the DF-41 strategic  missile and the JL-2 submarine-launched ballistic missile.  As part of its efforts to become a space power, China successfully launched the Chang’e 3  probe and succeeded in landing the probe safely on the surface of the moon in December  2013.  7 This is a concept whereby naval and air force strengths are enhanced with advanced weapons to prepare against local wars in the field  of informatized warfare, which leads to victory in war and allows the achievement of the objective of national defense toward antiinvasion and unification.",page,21,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
